DEBUG: General     , 1659407308686> LoggerManager.init                  > Initializing...
DEBUG: Vehicle     , 1659421218905> 21,749,456> CarController.<init>                > Vehicle vid=183 type=Base.TrailerCover has been added at (12467.027344;3899.046631;0.273000) auth=vid:Base.TrailerCover(183) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421218907> 21,749,459> CarController.<init>                > Vehicle vid=182 type=Base.CarSmall02SmashedRight has been added at (12460.000977;3899.000488;0.343070) auth=vid:Base.CarSmall02SmashedRight(182) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421223375> 21,753,927> CarController.<init>                > Vehicle vid=186 type=Base.StepVan has been added at (12435.500000;3820.379883;0.303030) auth=vid:Base.StepVan(186) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421223376> 21,753,927> CarController.<init>                > Vehicle vid=190 type=Base.CarNormal has been added at (12438.500000;3820.129883;0.333060) auth=vid:Base.CarNormal(190) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421223377> 21,753,928> CarController.<init>                > Vehicle vid=187 type=Base.Van has been added at (12444.500000;3820.379883;0.353080) auth=vid:Base.Van(187) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421224284> 21,754,836> CarController.<init>                > Vehicle vid=189 type=Base.CarNormal has been added at (12448.500000;3808.870117;0.333060) auth=vid:Base.CarNormal(189) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421224674> 21,755,226> CarController.<init>                > Vehicle vid=188 type=Base.CarStationWagon2 has been added at (12592.110352;3804.500000;0.363090) auth=vid:Base.CarStationWagon2(188) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421226421> 21,756,973> CarController.<init>                > Vehicle vid=181 type=Base.VanAmbulance has been added at (12464.000977;3794.000488;0.393120) auth=vid:Base.VanAmbulance(181) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421226429> 21,756,982> CarController.<init>                > Vehicle vid=180 type=Base.SmallCar has been added at (12464.000977;3797.500000;0.222950) auth=vid:Base.SmallCar(180) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421226430> 21,756,982> CarController.<init>                > Vehicle vid=178 type=Base.SmallCar has been added at (12592.820313;3780.500000;0.222950) auth=vid:Base.SmallCar(178) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421226431> 21,756,983> CarController.<init>                > Vehicle vid=185 type=Base.URAL_GR has been added at (12591.309570;3786.500000;0.536996) auth=vid:Base.URAL_GR(185) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421226496> 21,757,048> CarController.<init>                > Vehicle vid=179 type=Base.CarStationWagon has been added at (12581.919922;3777.500000;0.363090) auth=vid:Base.CarStationWagon(179) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421227229> 21,757,781> CarController.<init>                > Vehicle vid=220 type=Base.CarStationWagon has been added at (12581.919922;3765.500000;0.363090) auth=vid:Base.CarStationWagon(220) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421229974> 21,760,526> CarController.<init>                > Vehicle vid=243 type=Base.ModernCar02Burnt has been added at (12520.390625;3746.944580;0.050050) auth=vid:Base.ModernCar02Burnt(243) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421229975> 21,760,527> CarController.<init>                > Vehicle vid=209 type=Base.SUVBurnt has been added at (12526.152344;3746.297852;0.000000) auth=vid:Base.SUVBurnt(209) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421229976> 21,760,528> CarController.<init>                > Vehicle vid=234 type=Base.SmallCar02 has been added at (12467.500000;3747.500000;0.283010) auth=vid:Base.SmallCar02(234) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421229977> 21,760,529> CarController.<init>                > Vehicle vid=200 type=Base.Van has been added at (12471.000977;3747.500000;0.353080) auth=vid:Base.Van(200) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421230050> 21,760,602> CarController.<init>                > Vehicle vid=201 type=Base.CarNormalSmashedRight has been added at (12462.500000;3728.000488;0.333060) auth=vid:Base.CarNormalSmashedRight(201) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421230374> 21,760,926> CarController.<init>                > Vehicle vid=210 type=Base.CarNormalSmashedRight has been added at (12575.000977;3722.000488;0.333060) auth=vid:Base.CarNormalSmashedRight(210) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421231975> 21,762,526> CarController.<init>                > Vehicle vid=192 type=Base.CarSmall02SmashedFront has been added at (12468.000977;3706.000488;0.343070) auth=vid:Base.CarSmall02SmashedFront(192) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421231976> 21,762,527> CarController.<init>                > Vehicle vid=217 type=Base.CarSmall02SmashedRight has been added at (12468.000977;3702.500000;0.343070) auth=vid:Base.CarSmall02SmashedRight(217) pid:(-1) auth=Server static=false active=false
LOG  : General     , 1659421231976> 21,762,528> 1659421231976 znet: ZNetFriends::OnPersonaStateChange
DEBUG: Vehicle     , 1659421234318> 21,764,870> CarController.<init>                > Vehicle vid=225 type=Base.SmallCar has been added at (12583.179688;3686.500000;0.222950) auth=vid:Base.SmallCar(225) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421234319> 21,764,871> CarController.<init>                > Vehicle vid=221 type=Base.PickUpVanLights has been added at (12583.540039;3698.500000;0.442988) auth=vid:Base.PickUpVanLights(221) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421234879> 21,765,431> CarController.<init>                > Vehicle vid=248 type=Base.CarStationWagon has been added at (12607.919922;3693.500000;0.363090) auth=vid:Base.CarStationWagon(248) pid:(-1) auth=Server static=false active=false
LOG  : General     , 1659421234979> 21,765,531> 1659421234979 znet: ZNetFriends::OnPersonaStateChange
DEBUG: Vehicle     , 1659421235271> 21,765,823> CarController.<init>                > Vehicle vid=228 type=Base.CarSmall02SmashedFront has been added at (12573.420898;3662.568115;0.343070) auth=vid:Base.CarSmall02SmashedFront(228) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421236068> 21,766,620> CarController.<init>                > Vehicle vid=199 type=Base.VanSeats has been added at (12433.500000;3657.379883;0.323050) auth=vid:Base.VanSeats(199) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421236833> 21,767,385> CarController.<init>                > Vehicle vid=211 type=Base.PickUpVan has been added at (12412.500000;3657.469971;0.473018) auth=vid:Base.PickUpVan(211) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421238875> 21,769,427> CarController.<init>                > Vehicle vid=182 type=Base.SmallCar02 has been added at (12420.490234;3645.500000;0.283010) auth=vid:Base.SmallCar02(182) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421238876> 21,769,428> CarController.<init>                > Vehicle vid=255 type=Base.SmallCar02 has been added at (12443.509766;3636.500000;0.283010) auth=vid:Base.SmallCar02(255) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421238877> 21,769,429> CarController.<init>                > Vehicle vid=253 type=Base.M113_Police has been added at (12443.620117;3645.500000;0.219960) auth=vid:Base.M113_Police(253) pid:(-1) auth=Server static=false active=false
ERROR: General     , 1659421239050> 21,769,602> ProcessedAiScene.processAiScene> No such mesh "null"
DEBUG: Vehicle     , 1659421239730> 21,770,282> CarController.<init>                > Vehicle vid=248 type=Base.CarStationWagon has been added at (12607.919922;3693.500000;0.363090) auth=vid:Base.CarStationWagon(248) pid:(-1) auth=Server static=false active=false
LOG  : General     , 1659421240626> 21,771,179> 1659421240626 znet: ZNetFriends::OnPersonaStateChange
DEBUG: Vehicle     , 1659421241385> 21,771,936> CarController.<init>                > Vehicle vid=189 type=Base.CarNormal has been added at (12448.500000;3808.870117;0.333060) auth=vid:Base.CarNormal(189) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421241434> 21,771,985> CarController.<init>                > Vehicle vid=188 type=Base.CarStationWagon2 has been added at (12592.110352;3804.500000;0.363090) auth=vid:Base.CarStationWagon2(188) pid:(-1) auth=Server static=false active=false
LOG  : General     , 1659421241436> 21,771,988> IsoChunk.removeFromWorld: vehicle wasn't removed from world id=188
DEBUG: Vehicle     , 1659421241783> 21,772,334> CarController.<init>                > Vehicle vid=253 type=Base.M113_Police has been added at (12443.620117;3645.500000;0.219960) auth=vid:Base.M113_Police(253) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421241802> 21,772,354> CarController.<init>                > Vehicle vid=255 type=Base.SmallCar02 has been added at (12443.509766;3636.500000;0.283010) auth=vid:Base.SmallCar02(255) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421241972> 21,772,523> CarController.<init>                > Vehicle vid=199 type=Base.VanSeats has been added at (12433.500000;3657.379883;0.323050) auth=vid:Base.VanSeats(199) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421242162> 21,772,714> CarController.<init>                > Vehicle vid=182 type=Base.SmallCar02 has been added at (12420.490234;3645.500000;0.283010) auth=vid:Base.SmallCar02(182) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421242294> 21,772,846> CarController.<init>                > Vehicle vid=211 type=Base.PickUpVan has been added at (12412.500000;3657.469971;0.473018) auth=vid:Base.PickUpVan(211) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421242535> 21,773,087> CarController.<init>                > Vehicle vid=183 type=Base.CarNormal has been added at (12582.500000;3609.870117;0.333060) auth=vid:Base.CarNormal(183) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421242580> 21,773,131> CarController.<init>                > Vehicle vid=184 type=Base.PickUpTruck has been added at (12428.500000;3601.489990;0.442988) auth=vid:Base.PickUpTruck(184) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421242581> 21,773,132> CarController.<init>                > Vehicle vid=195 type=Base.SmallCar02 has been added at (12437.500000;3601.510010;0.283010) auth=vid:Base.SmallCar02(195) pid:(-1) auth=Server static=false active=false
LOG  : General     , 1659421243286> 21,773,838> 1659421243286 znet: ZNetFriends::OnPersonaStateChange
ERROR: Multiplayer , 1659421243320> 21,773,872> GameClient.receiveThump> ReceiveThump: zombie -32672 not found
DEBUG: Vehicle     , 1659421243688> 21,774,240> CarController.<init>                > Vehicle vid=248 type=Base.CarStationWagon has been added at (12607.919922;3693.500000;0.363090) auth=vid:Base.CarStationWagon(248) pid:(-1) auth=Server static=false active=false
LOG  : General     , 1659421245440> 21,775,992> 1659421245440 znet: ZNetFriends::OnPersonaStateChange
LOG  : General     , 1659421245489> 21,776,040> 1659421245489 znet: ZNetFriends::OnPersonaStateChange
DEBUG: Vehicle     , 1659421245954> 21,776,506> CarController.<init>                > Vehicle vid=241 type=Base.SmallCar has been added at (12431.500000;3595.820068;0.222950) auth=vid:Base.SmallCar(241) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421247177> 21,777,729> CarController.<init>                > Vehicle vid=188 type=Base.SmallCar has been added at (12553.500000;3557.820068;0.222950) auth=vid:Base.SmallCar(188) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421247196> 21,777,748> CarController.<init>                > Vehicle vid=187 type=Base.CarNormal has been added at (12565.500000;3557.129883;0.333060) auth=vid:Base.CarNormal(187) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421247495> 21,778,047> CarController.<init>                > Vehicle vid=189 type=Base.CarSmallSmashedFront has been added at (12568.500000;3552.000488;0.283010) auth=vid:Base.CarSmallSmashedFront(189) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421247495> 21,778,048> CarController.<init>                > Vehicle vid=190 type=Base.CarSmall02SmashedRight has been added at (12565.000977;3552.000488;0.343070) auth=vid:Base.CarSmall02SmashedRight(190) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421250490> 21,781,042> CarController.<init>                > Vehicle vid=191 type=Base.CarTaxi has been added at (12547.500000;3546.860107;0.363090) auth=vid:Base.CarTaxi(191) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421250491> 21,781,043> CarController.<init>                > Vehicle vid=202 type=Base.CarStationWagon has been added at (12460.919922;3534.500000;0.363090) auth=vid:Base.CarStationWagon(202) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421250492> 21,781,044> CarController.<init>                > Vehicle vid=185 type=Base.CarStationWagon has been added at (12581.500000;3548.919922;0.363090) auth=vid:Base.CarStationWagon(185) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421250492> 21,781,044> CarController.<init>                > Vehicle vid=179 type=Base.CarTaxi has been added at (12422.500000;3542.860107;0.363090) auth=vid:Base.CarTaxi(179) pid:(-1) auth=Server static=false active=false
LOG  : General     , 1659421251088> 21,781,640> 1659421251088 znet: ZNetFriends::OnPersonaStateChange
ERROR: Multiplayer , 1659421251119> 21,781,671> GameClient.receiveThump> ReceiveThump: zombie -32414 not found
DEBUG: Vehicle     , 1659421252077> 21,782,629> CarController.<init>                > Vehicle vid=227 type=Base.CarNormalBurnt has been added at (12515.158203;3508.413818;0.009919) auth=vid:Base.CarNormalBurnt(227) pid:(-1) auth=Server static=false active=false
ERROR: Multiplayer , 1659421253986> 21,784,538> GameClient.receiveThump> ReceiveThump: zombie -32154 not found
ERROR: Multiplayer , 1659421253987> 21,784,539> GameClient.receiveThump> ReceiveThump: zombie -32345 not found
ERROR: Multiplayer , 1659421253987> 21,784,539> GameClient.receiveThump> ReceiveThump: zombie -32344 not found
DEBUG: Vehicle     , 1659421254393> 21,784,945> CarController.<init>                > Vehicle vid=254 type=Base.CarNormal has been added at (12614.000977;3570.000488;0.333060) auth=vid:Base.CarNormal(254) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659421254394> 21,784,946> CarController.<init>                > Vehicle vid=224 type=Base.SmallCar02 has been added at (12617.500000;3570.000488;0.283010) auth=vid:Base.SmallCar02(224) pid:(-1) auth=Server static=false active=false
